0.0328910000000000	0.0876580000000000	0.163025000000000	0.277209000000000	0.357304000000000	0.412841000000000	0.197129000000000	0.284094000000000	0.0578520000000000	0.0497770000000000	0.0540380000000000	0.169537000000000	0.0636110000000000	0.0639190000000000	0.168661000000000	0.131881000000000	0.252961000000000	0.0541120000000000	0.248335000000000	0.323049000000000	0.0593510000000000	0.259006000000000	0.168498000000000	0.0648950000000000
0.0327480000000000	0.0912510000000000	0.181166000000000	0.338599000000000	0.510530000000000	0.652585000000000	0.245704000000000	0.355827000000000	0.0581580000000000	0.0499150000000000	0.0557480000000000	0.215671000000000	0.0653530000000000	0.0655270000000000	0.188954000000000	0.137386000000000	0.317085000000000	0.0551350000000000	0.300345000000000	0.416933000000000	0.0602940000000000	0.318429000000000	0.186052000000000	0.0658810000000000
0.0321900000000000	0.0916760000000000	0.186651000000000	0.358869000000000	0.585951000000000	0.838629000000000	0.271786000000000	0.374470000000000	0.0584470000000000	0.0499240000000000	0.0570350000000000	0.247972000000000	0.0653170000000000	0.0660700000000000	0.187376000000000	0.134396000000000	0.356159000000000	0.0556050000000000	0.324570000000000	0.447722000000000	0.0612030000000000	0.336131000000000	0.191060000000000	0.0655450000000000
0.0321180000000000	0.0925710000000000	0.190144000000000	0.365063000000000	0.603153000000000	0.903762000000000	0.296183000000000	0.365452000000000	0.0590920000000000	0.0498040000000000	0.0589520000000000	0.278020000000000	0.0657010000000000	0.0680320000000000	0.175172000000000	0.131137000000000	0.388138000000000	0.0558500000000000	0.341755000000000	0.448815000000000	0.0612730000000000	0.338891000000000	0.195294000000000	0.0659990000000000
0.0320490000000000	0.0942230000000000	0.194732000000000	0.371186000000000	0.610994000000000	0.919086000000000	0.328077000000000	0.345954000000000	0.0605190000000000	0.0500820000000000	0.0623400000000000	0.308374000000000	0.0666180000000000	0.0704800000000000	0.159051000000000	0.128581000000000	0.417480000000000	0.0563500000000000	0.359860000000000	0.442543000000000	0.0620610000000000	0.339292000000000	0.201744000000000	0.0658110000000000
0.0319940000000000	0.0950840000000000	0.197620000000000	0.375104000000000	0.615028000000000	0.926389000000000	0.362010000000000	0.321635000000000	0.0631910000000000	0.0500480000000000	0.0681270000000000	0.327675000000000	0.0674310000000000	0.0754370000000000	0.141396000000000	0.126433000000000	0.433068000000000	0.0568040000000000	0.384970000000000	0.431995000000000	0.0634990000000000	0.335004000000000	0.212268000000000	0.0655620000000000
0.0317050000000000	0.0945180000000000	0.197777000000000	0.375532000000000	0.614834000000000	0.932480000000000	0.398241000000000	0.292456000000000	0.0688310000000000	0.0497590000000000	0.0792450000000000	0.323170000000000	0.0684880000000000	0.0865870000000000	0.122462000000000	0.123173000000000	0.427600000000000	0.0576550000000000	0.424289000000000	0.414763000000000	0.0652080000000000	0.324275000000000	0.231911000000000	0.0656030000000000
0.0315150000000000	0.0928330000000000	0.195577000000000	0.372347000000000	0.610615000000000	0.934589000000000	0.433328000000000	0.261727000000000	0.0793490000000000	0.0489460000000000	0.0997430000000000	0.295073000000000	0.0693510000000000	0.108873000000000	0.104389000000000	0.117991000000000	0.399715000000000	0.0584910000000000	0.473611000000000	0.390430000000000	0.0669050000000000	0.307337000000000	0.263207000000000	0.0657490000000000
0.0313350000000000	0.0917310000000000	0.194005000000000	0.369612000000000	0.606465000000000	0.936324000000000	0.451441000000000	0.229565000000000	0.0994660000000000	0.0481480000000000	0.132127000000000	0.248665000000000	0.0709120000000000	0.146505000000000	0.0893710000000000	0.112440000000000	0.351831000000000	0.0600670000000000	0.520740000000000	0.365135000000000	0.0686980000000000	0.291658000000000	0.302369000000000	0.0656790000000000
0.0313020000000000	0.0913040000000000	0.193596000000000	0.369794000000000	0.606310000000000	0.940796000000000	0.450795000000000	0.200283000000000	0.136993000000000	0.0482870000000000	0.175989000000000	0.194489000000000	0.0743890000000000	0.199808000000000	0.0774120000000000	0.107569000000000	0.292611000000000	0.0626980000000000	0.556378000000000	0.340788000000000	0.0714750000000000	0.281677000000000	0.334607000000000	0.0666050000000000
