0.00327347147461324	0.0129256675121968	0.0782112463949307
0.00815819749252745	0.0222297407233621	0.161416304888054
0.0187917628717036	0.0422128217348296	0.315941965115487
0.0211575665961862	0.0709683483025562	0.459310020561192
0.0169322136207389	0.0880261606668273	0.505431147992589
0.0158911672963827	0.116754398987715	0.579175831022605
0.0166568068111860	0.166273510272502	0.608474898882623
0.0215449506029860	0.265447239306011	0.605956536086852
0.0289039473087102	0.344087344135258	0.572234243182521
0.0331810421179557	0.385655484737932	0.484218346278086
0.0404882020558524	0.554515964674929	0.379970059077014
0.0595666585851868	0.757608142015219	0.268280615151006
0.0829996677148507	0.896401097573372	0.165183161775175
0.112351327104668	1	0.112636638203064
0.112076757464447	0.924091255716154	0.0771154838865141
0.130651777074579	0.886285956769737	0.0562394016175327
0.174134703226768	0.717544507930822	0.0389640321736621
0.307844956548008	0.602323188143014	0.0329825236302304
0.524344468814861	0.422922977426496	0.0290743525813783
0.658288026218429	0.285811047994941	0.0259117021560480
0.604531578215471	0.142969677640724	0.0194606508549405
0.537117994704363	0.0686912390870791	0.0161860936073904
0.427196963909033	0.0353086657430333	0.0136508638103882
0.354059523677671	0.0239323572094033	0.0137702836513435
0.261859371456763	0.0152696102992103	0.0120417678244322
0.203472351266010	0.00833033802949796	0.0104751885579541
0.139074879135735	0.00704985120937299	0.00655116389815383
0.0843889851830814	0.00767661497836964	0.00423078990281971
0.0361893211607188	0.00484973424395617	0.00195909744391724
0.0111633303919084	0.00233907889092019	0.000664285015370183
0.00338535236883396	0.00147192863647705	0.000363176156502399



